protocol	condition	replicate	unit_name	strandedness	colour	readlen	umi	umi_bc	adapters	fq1	fq2	sra
Gene_Yeo_UCSD_eCLIP	K562_NOLC1_eCLIP	1	lane1	reverse	#FFA51C	50	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF120UIK/@@download/ENCFF120UIK.fastq.gz	https://www.encodeproject.org/files/ENCFF974GXQ/@@download/ENCFF974GXQ.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_SF3B4_eCLIP	1	lane1	reverse	#FF9517	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF992GNI/@@download/ENCFF992GNI.fastq.gz	https://www.encodeproject.org/files/ENCFF869UXX/@@download/ENCFF869UXX.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_SF3B4_eCLIP	2	lane1	reverse	#FF9517	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF702GTT/@@download/ENCFF702GTT.fastq.gz	https://www.encodeproject.org/files/ENCFF722QLW/@@download/ENCFF722QLW.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_SRSF1_eCLIP	1	lane1	reverse	#FF680A	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF017IOI/@@download/ENCFF017IOI.fastq.gz	https://www.encodeproject.org/files/ENCFF851FZF/@@download/ENCFF851FZF.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_SRSF1_eCLIP	2	lane1	reverse	#FF680A	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF816JAS/@@download/ENCFF816JAS.fastq.gz	https://www.encodeproject.org/files/ENCFF286FKW/@@download/ENCFF286FKW.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_ILF3_eCLIP	2	lane1	reverse	#FF6609	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF568MYZ/@@download/ENCFF568MYZ.fastq.gz	https://www.encodeproject.org/files/ENCFF357DPL/@@download/ENCFF357DPL.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_ILF3_eCLIP	1	lane1	reverse	#FF6609	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF479BNC/@@download/ENCFF479BNC.fastq.gz	https://www.encodeproject.org/files/ENCFF431PMM/@@download/ENCFF431PMM.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_DDX55_eCLIP	2	lane1	reverse	#FF5304	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF341WEI/@@download/ENCFF341WEI.fastq.gz	https://www.encodeproject.org/files/ENCFF718DYI/@@download/ENCFF718DYI.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_DDX55_eCLIP	1	lane1	reverse	#FF5304	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF669BXQ/@@download/ENCFF669BXQ.fastq.gz	https://www.encodeproject.org/files/ENCFF802XHE/@@download/ENCFF802XHE.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_SFPQ_eCLIP	2	lane1	reverse	#FF9C1A	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF617MDS/@@download/ENCFF617MDS.fastq.gz	https://www.encodeproject.org/files/ENCFF822GVL/@@download/ENCFF822GVL.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_SFPQ_eCLIP	1	lane1	reverse	#FF9C1A	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF315AQY/@@download/ENCFF315AQY.fastq.gz	https://www.encodeproject.org/files/ENCFF981KZD/@@download/ENCFF981KZD.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_CSTF2T_eCLIP	1	lane1	reverse	#FF670A	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF305FQD/@@download/ENCFF305FQD.fastq.gz	https://www.encodeproject.org/files/ENCFF251DNT/@@download/ENCFF251DNT.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_CSTF2T_eCLIP	2	lane1	reverse	#FF670A	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF480LCY/@@download/ENCFF480LCY.fastq.gz	https://www.encodeproject.org/files/ENCFF084WXF/@@download/ENCFF084WXF.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_BUD13_eCLIP	1	lane1	reverse	#FF9718	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF363NIE/@@download/ENCFF363NIE.fastq.gz	https://www.encodeproject.org/files/ENCFF918HTG/@@download/ENCFF918HTG.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_BUD13_eCLIP	2	lane1	reverse	#FF9718	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF793PYD/@@download/ENCFF793PYD.fastq.gz	https://www.encodeproject.org/files/ENCFF201ZNG/@@download/ENCFF201ZNG.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_PTBP1_eCLIP	1	lane1	reverse	#FFA61D	40	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF019TEQ/@@download/ENCFF019TEQ.fastq.gz	https://www.encodeproject.org/files/ENCFF689XJE/@@download/ENCFF689XJE.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_PTBP1_eCLIP	2	lane1	reverse	#FFA61D	40	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF989UNR/@@download/ENCFF989UNR.fastq.gz	https://www.encodeproject.org/files/ENCFF273VIJ/@@download/ENCFF273VIJ.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_XRN2_eCLIP	1	lane1	reverse	#FF5D07	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF008SMT/@@download/ENCFF008SMT.fastq.gz	https://www.encodeproject.org/files/ENCFF017XXT/@@download/ENCFF017XXT.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_XRN2_eCLIP	2	lane1	reverse	#FF5D07	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF470XOZ/@@download/ENCFF470XOZ.fastq.gz	https://www.encodeproject.org/files/ENCFF184DUX/@@download/ENCFF184DUX.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_DROSHA_eCLIP	1	lane1	reverse	#FF5003	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF073ILV/@@download/ENCFF073ILV.fastq.gz	https://www.encodeproject.org/files/ENCFF307CXZ/@@download/ENCFF307CXZ.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_DROSHA_eCLIP	2	lane1	reverse	#FF5003	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF541YAM/@@download/ENCFF541YAM.fastq.gz	https://www.encodeproject.org/files/ENCFF521GGC/@@download/ENCFF521GGC.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_TIA1_eCLIP	2	lane1	reverse	#FF4D02	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF181GFC/@@download/ENCFF181GFC.fastq.gz	https://www.encodeproject.org/files/ENCFF643ZXH/@@download/ENCFF643ZXH.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_TIA1_eCLIP	1	lane1	reverse	#FF4D02	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF482SRR/@@download/ENCFF482SRR.fastq.gz	https://www.encodeproject.org/files/ENCFF506BUC/@@download/ENCFF506BUC.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_U2AF2_eCLIP	2	lane1	reverse	#FFBC23	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF270BLT/@@download/ENCFF270BLT.fastq.gz	https://www.encodeproject.org/files/ENCFF708UWK/@@download/ENCFF708UWK.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_U2AF2_eCLIP	1	lane1	reverse	#FFBC23	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF567UMG/@@download/ENCFF567UMG.fastq.gz	https://www.encodeproject.org/files/ENCFF886IXX/@@download/ENCFF886IXX.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_PTBP1_eCLIP	1	lane1	reverse	#FFA61D	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF824TZM/@@download/ENCFF824TZM.fastq.gz	https://www.encodeproject.org/files/ENCFF176JNE/@@download/ENCFF176JNE.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_PTBP1_eCLIP	2	lane1	reverse	#FFA61D	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF921MMF/@@download/ENCFF921MMF.fastq.gz	https://www.encodeproject.org/files/ENCFF515WDT/@@download/ENCFF515WDT.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_UPF1_eCLIP	1	lane1	reverse	#FF8613	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF022DHH/@@download/ENCFF022DHH.fastq.gz	https://www.encodeproject.org/files/ENCFF943HIX/@@download/ENCFF943HIX.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_UPF1_eCLIP	2	lane1	reverse	#FF8613	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF881UQQ/@@download/ENCFF881UQQ.fastq.gz	https://www.encodeproject.org/files/ENCFF528BUU/@@download/ENCFF528BUU.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_CPEB4_eCLIP	2	lane1	reverse	#FF8914	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF764VBB/@@download/ENCFF764VBB.fastq.gz	https://www.encodeproject.org/files/ENCFF854FIH/@@download/ENCFF854FIH.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_CPEB4_eCLIP	1	lane1	reverse	#FF8914	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF445MTV/@@download/ENCFF445MTV.fastq.gz	https://www.encodeproject.org/files/ENCFF423MRZ/@@download/ENCFF423MRZ.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_AKAP1_eCLIP	2	lane1	reverse	#FF6F0C	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF413SVN/@@download/ENCFF413SVN.fastq.gz	https://www.encodeproject.org/files/ENCFF187YLY/@@download/ENCFF187YLY.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_AKAP1_eCLIP	1	lane1	reverse	#FF6F0C	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF916SOX/@@download/ENCFF916SOX.fastq.gz	https://www.encodeproject.org/files/ENCFF013IBR/@@download/ENCFF013IBR.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_SAFB_eCLIP	2	lane1	reverse	#FF760E	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF040MFF/@@download/ENCFF040MFF.fastq.gz	https://www.encodeproject.org/files/ENCFF707BBC/@@download/ENCFF707BBC.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_SAFB_eCLIP	1	lane1	reverse	#FF760E	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF272SVX/@@download/ENCFF272SVX.fastq.gz	https://www.encodeproject.org/files/ENCFF134UTH/@@download/ENCFF134UTH.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_AKAP1_eCLIP	2	lane1	reverse	#FF6F0C	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF852ECZ/@@download/ENCFF852ECZ.fastq.gz	https://www.encodeproject.org/files/ENCFF990EAG/@@download/ENCFF990EAG.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_AKAP1_eCLIP	1	lane1	reverse	#FF6F0C	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF672HYO/@@download/ENCFF672HYO.fastq.gz	https://www.encodeproject.org/files/ENCFF075DAU/@@download/ENCFF075DAU.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_HNRNPC_eCLIP	2	lane1	reverse	#FF5504	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF937KFG/@@download/ENCFF937KFG.fastq.gz	https://www.encodeproject.org/files/ENCFF669MUY/@@download/ENCFF669MUY.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_HNRNPC_eCLIP	1	lane1	reverse	#FF5504	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF734JPC/@@download/ENCFF734JPC.fastq.gz	https://www.encodeproject.org/files/ENCFF149LRA/@@download/ENCFF149LRA.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_EIF3G_eCLIP	1	lane1	reverse	#FF7A10	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF548DYX/@@download/ENCFF548DYX.fastq.gz	https://www.encodeproject.org/files/ENCFF908IVH/@@download/ENCFF908IVH.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_EIF3G_eCLIP	2	lane1	reverse	#FF7A10	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF627GSD/@@download/ENCFF627GSD.fastq.gz	https://www.encodeproject.org/files/ENCFF364MMW/@@download/ENCFF364MMW.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_GRWD1_eCLIP	1	lane1	reverse	#FF5A06	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF248ZFV/@@download/ENCFF248ZFV.fastq.gz	https://www.encodeproject.org/files/ENCFF569HJH/@@download/ENCFF569HJH.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_GRWD1_eCLIP	2	lane1	reverse	#FF5A06	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF939DRW/@@download/ENCFF939DRW.fastq.gz	https://www.encodeproject.org/files/ENCFF727IRZ/@@download/ENCFF727IRZ.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_HNRNPUL1_eCLIP	1	lane1	reverse	royalblue1	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF007BKB/@@download/ENCFF007BKB.fastq.gz	https://www.encodeproject.org/files/ENCFF168AGB/@@download/ENCFF168AGB.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_HNRNPUL1_eCLIP	2	lane1	reverse	royalblue1	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF956VZN/@@download/ENCFF956VZN.fastq.gz	https://www.encodeproject.org/files/ENCFF648UJC/@@download/ENCFF648UJC.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_SUB1_eCLIP	1	lane1	reverse	#FF4C02	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF811LOQ/@@download/ENCFF811LOQ.fastq.gz	https://www.encodeproject.org/files/ENCFF514SOO/@@download/ENCFF514SOO.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_SUB1_eCLIP	2	lane1	reverse	#FF4C02	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF457GXO/@@download/ENCFF457GXO.fastq.gz	https://www.encodeproject.org/files/ENCFF513BPQ/@@download/ENCFF513BPQ.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_SMNDC1_eCLIP	1	lane1	reverse	#FFB320	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF317RZD/@@download/ENCFF317RZD.fastq.gz	https://www.encodeproject.org/files/ENCFF457GTR/@@download/ENCFF457GTR.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_SMNDC1_eCLIP	2	lane1	reverse	#FFB320	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF909OTT/@@download/ENCFF909OTT.fastq.gz	https://www.encodeproject.org/files/ENCFF372GBO/@@download/ENCFF372GBO.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_U2AF2_eCLIP	1	lane1	reverse	#FFBC23	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF565HKG/@@download/ENCFF565HKG.fastq.gz	https://www.encodeproject.org/files/ENCFF559BLA/@@download/ENCFF559BLA.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_U2AF2_eCLIP	2	lane1	reverse	#FFBC23	39	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF912MAK/@@download/ENCFF912MAK.fastq.gz	https://www.encodeproject.org/files/ENCFF440IJI/@@download/ENCFF440IJI.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_DDX6_eCLIP	1	lane1	reverse	#FF5A06	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF024VZT/@@download/ENCFF024VZT.fastq.gz	https://www.encodeproject.org/files/ENCFF163DCH/@@download/ENCFF163DCH.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_DDX6_eCLIP	2	lane1	reverse	#FF5A06	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF259KOV/@@download/ENCFF259KOV.fastq.gz	https://www.encodeproject.org/files/ENCFF915SRQ/@@download/ENCFF915SRQ.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_LSM11_eCLIP	1	lane1	reverse	#FF9D1A	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF407UHQ/@@download/ENCFF407UHQ.fastq.gz	https://www.encodeproject.org/files/ENCFF453KFP/@@download/ENCFF453KFP.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_LSM11_eCLIP	2	lane1	reverse	#FF9D1A	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF004CIG/@@download/ENCFF004CIG.fastq.gz	https://www.encodeproject.org/files/ENCFF754DEC/@@download/ENCFF754DEC.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_KHDRBS1_eCLIP	2	lane1	reverse	#FFBB23	40	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF289UZZ/@@download/ENCFF289UZZ.fastq.gz	https://www.encodeproject.org/files/ENCFF676NAG/@@download/ENCFF676NAG.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_KHDRBS1_eCLIP	1	lane1	reverse	#FFBB23	40	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF651RTO/@@download/ENCFF651RTO.fastq.gz	https://www.encodeproject.org/files/ENCFF947CCD/@@download/ENCFF947CCD.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_XRCC6_eCLIP	1	lane1	reverse	#FF4E02	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF464GUK/@@download/ENCFF464GUK.fastq.gz	https://www.encodeproject.org/files/ENCFF632XDW/@@download/ENCFF632XDW.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_XRCC6_eCLIP	2	lane1	reverse	#FF4E02	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF202EFD/@@download/ENCFF202EFD.fastq.gz	https://www.encodeproject.org/files/ENCFF246PWB/@@download/ENCFF246PWB.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_FXR1_eCLIP	1	lane1	reverse	#FF8713	39	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF004KTT/@@download/ENCFF004KTT.fastq.gz	https://www.encodeproject.org/files/ENCFF205KCE/@@download/ENCFF205KCE.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_FXR1_eCLIP	2	lane1	reverse	#FF8713	39	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF191BRO/@@download/ENCFF191BRO.fastq.gz	https://www.encodeproject.org/files/ENCFF956CKP/@@download/ENCFF956CKP.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_SBDS_eCLIP	1	lane1	reverse	#FFA91E	39	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF523LSW/@@download/ENCFF523LSW.fastq.gz	https://www.encodeproject.org/files/ENCFF932LRA/@@download/ENCFF932LRA.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_SBDS_eCLIP	2	lane1	reverse	#FFA91E	39	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF114WDK/@@download/ENCFF114WDK.fastq.gz	https://www.encodeproject.org/files/ENCFF385QVY/@@download/ENCFF385QVY.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_SRSF1_eCLIP	1	lane1	reverse	#FF680A	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF776RIU/@@download/ENCFF776RIU.fastq.gz	https://www.encodeproject.org/files/ENCFF632XBD/@@download/ENCFF632XBD.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_SRSF1_eCLIP	2	lane1	reverse	#FF680A	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF982ZPQ/@@download/ENCFF982ZPQ.fastq.gz	https://www.encodeproject.org/files/ENCFF559MWF/@@download/ENCFF559MWF.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_NKRF_eCLIP	2	lane1	reverse	#FFA51C	40	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF558SOA/@@download/ENCFF558SOA.fastq.gz	https://www.encodeproject.org/files/ENCFF660VTK/@@download/ENCFF660VTK.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_NKRF_eCLIP	1	lane1	reverse	#FFA51C	40	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF661HMQ/@@download/ENCFF661HMQ.fastq.gz	https://www.encodeproject.org/files/ENCFF430JKC/@@download/ENCFF430JKC.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_RPS3_eCLIP	2	lane1	reverse	#FF9A19	50	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF850KGS/@@download/ENCFF850KGS.fastq.gz	https://www.encodeproject.org/files/ENCFF368GUH/@@download/ENCFF368GUH.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_RPS3_eCLIP	1	lane1	reverse	#FF9A19	50	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF574FKW/@@download/ENCFF574FKW.fastq.gz	https://www.encodeproject.org/files/ENCFF048FYV/@@download/ENCFF048FYV.fastq.gz	
Gene_Yeo_UCSD_seCLIP	K562_FXR2_seCLIP	1	lane1	yes	#FF5605	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF232ODO/@@download/ENCFF232ODO.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_FXR2_seCLIP	2	lane1	yes	#FF5605	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF581HLQ/@@download/ENCFF581HLQ.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_GARS_seCLIP	2	lane1	yes	#FF8011	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF432GIZ/@@download/ENCFF432GIZ.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_GARS_seCLIP	1	lane1	yes	#FF8011	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF530TJP/@@download/ENCFF530TJP.fastq.gz		
Gene_Yeo_UCSD_eCLIP	K562_MATR3_eCLIP	1	lane1	reverse	#FF6A0B	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF991YSW/@@download/ENCFF991YSW.fastq.gz	https://www.encodeproject.org/files/ENCFF806OBL/@@download/ENCFF806OBL.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_MATR3_eCLIP	2	lane1	reverse	#FF6A0B	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF365CXY/@@download/ENCFF365CXY.fastq.gz	https://www.encodeproject.org/files/ENCFF358JCT/@@download/ENCFF358JCT.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_FTO_eCLIP	2	lane1	reverse	#FF5103	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF580QMH/@@download/ENCFF580QMH.fastq.gz	https://www.encodeproject.org/files/ENCFF820YSI/@@download/ENCFF820YSI.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_FTO_eCLIP	1	lane1	reverse	#FF5103	50	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF214SLR/@@download/ENCFF214SLR.fastq.gz	https://www.encodeproject.org/files/ENCFF790KRT/@@download/ENCFF790KRT.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_AQR_eCLIP	1	lane1	reverse	#FF7C10	39	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF019WXR/@@download/ENCFF019WXR.fastq.gz	https://www.encodeproject.org/files/ENCFF166EBF/@@download/ENCFF166EBF.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_AQR_eCLIP	2	lane1	reverse	#FF7C10	40	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF455ERC/@@download/ENCFF455ERC.fastq.gz	https://www.encodeproject.org/files/ENCFF985BEH/@@download/ENCFF985BEH.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_UTP18_eCLIP	1	lane1	reverse	#FF760E	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF555EML/@@download/ENCFF555EML.fastq.gz	https://www.encodeproject.org/files/ENCFF466WOW/@@download/ENCFF466WOW.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_UTP18_eCLIP	2	lane1	reverse	#FF760E	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF117YFR/@@download/ENCFF117YFR.fastq.gz	https://www.encodeproject.org/files/ENCFF019ITV/@@download/ENCFF019ITV.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_PCBP1_eCLIP	2	lane1	reverse	#FF7B10	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF725CBA/@@download/ENCFF725CBA.fastq.gz	https://www.encodeproject.org/files/ENCFF973FFS/@@download/ENCFF973FFS.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_PCBP1_eCLIP	1	lane1	reverse	#FF7B10	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF125HTS/@@download/ENCFF125HTS.fastq.gz	https://www.encodeproject.org/files/ENCFF627OUC/@@download/ENCFF627OUC.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_DDX52_eCLIP	1	lane1	reverse	#FF4500	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF794QAR/@@download/ENCFF794QAR.fastq.gz	https://www.encodeproject.org/files/ENCFF018JZA/@@download/ENCFF018JZA.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_DDX52_eCLIP	2	lane1	reverse	#FF4500	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF533ART/@@download/ENCFF533ART.fastq.gz	https://www.encodeproject.org/files/ENCFF592QGC/@@download/ENCFF592QGC.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_PCBP1_eCLIP	2	lane1	reverse	#FF7B10	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF754BZY/@@download/ENCFF754BZY.fastq.gz	https://www.encodeproject.org/files/ENCFF466YKR/@@download/ENCFF466YKR.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_PCBP1_eCLIP	1	lane1	reverse	#FF7B10	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF010ECT/@@download/ENCFF010ECT.fastq.gz	https://www.encodeproject.org/files/ENCFF795GKY/@@download/ENCFF795GKY.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_PRPF4_eCLIP	2	lane1	reverse	#FF750E	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF601DRB/@@download/ENCFF601DRB.fastq.gz	https://www.encodeproject.org/files/ENCFF541DXC/@@download/ENCFF541DXC.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_PRPF4_eCLIP	1	lane1	reverse	#FF750E	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF397TFH/@@download/ENCFF397TFH.fastq.gz	https://www.encodeproject.org/files/ENCFF041DDW/@@download/ENCFF041DDW.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_TIAL1_eCLIP	2	lane1	reverse	#FF4800	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF164ZGA/@@download/ENCFF164ZGA.fastq.gz	https://www.encodeproject.org/files/ENCFF430UQQ/@@download/ENCFF430UQQ.fastq.gz	
